CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15601629,Osei,850,France,Female,35,9,23841.99,1,1,1,187888.93,0
15601630,Osei,690,France,Female,47,10,39868.3,1,0,0,76425.61,1
15601631,Castellano,725,Germany,Male,18,8,0.0,2,1,1,96335.9,0
15601632,Hallgren,646,Spain,Male,40,3,0.0,1,1,1,138640.97,0
15601633,Bergstrom,747,Spain,Male,48,9,10766.67,2,1,0,89160.39,0
15601634,Hallgren,630,Germany,Male,48,9,127970.67,2,1,1,140029.6,0
15601635,Aoki,588,France,Male,46,5,32523.29,1,0,0,107437.14,1
15601636,Voss,737,France,Female,49,0,177019.74,1,1,1,144635.26,0
15601637,Kessler,645,Germany,Female,18,10,158003.39,2,1,1,138589.25,0
15601638,Balogh,674,France,Female,55,5,0.0,2,1,0,95168.86,0
15601639,Kowalski,744,Spain,Female,42,4,0.0,1,1,1,151562.92,0
15601640,Lindqvist,663,Germany,Female,52,6,0.0,1,0,1,140944.7,0
15601641,Balogh,636,France,Male,27,0,84972.08,1,0,1,200000.0,0
15601642,Girard,599,France,Male,21,9,0.0,2,0,0,1000.0,1
15601643,Petrov,752,France,Female,57,2,131277.13,2,0,1,138299.28,0
15601644,Bergstrom,617,France,Female,29,2,0.0,1,1,1,159971.16,0
15601645,Thibault,645,France,Male,35,6,111732.62,2,0,1,200000.0,0
15601646,Whitfield,678,France,Female,44,7,61277.9,3,1,0,70395.26,0
15601647,Hargrove,677,Germany,Male,46,0,86351.51,2,0,1,106389.07,0
15601648,Marchetti,747,Germany,Male,49,6,181149.37,1,1,1,73515.3,1
15601649,Fontaine,643,Germany,Female,41,1,0.0,1,1,1,200000.0,0
15601650,Petrov,782,France,Male,28,10,0.0,1,1,1,55743.78,0
15601651,Aoki,626,France,Male,46,4,143822.45,2,1,0,71832.42,0
15601652,Marceau,686,France,Female,46,5,0.0,2,1,0,16337.31,0
15601653,Duarte,632,France,Female,20,6,109575.19,1,0,0,1000.0,1
15601654,Winters,850,Germany,Male,53,1,33371.24,3,0,0,100391.46,0
15601655,Petrov,616,France,Female,18,1,0.0,2,1,0,94122.92,0
15601656,Kessler,625,France,Male,49,10,0.0,1,1,0,86729.18,1
15601657,Falk,661,Germany,Female,32,6,0.0,2,0,1,135095.98,0
15601658,Abubakar,624,France,Male,46,2,146487.7,3,1,0,144212.33,1
15601659,Schmitt,680,France,Female,44,7,0.0,2,0,1,60512.1,0
15601660,Bergstrom,768,France,Female,38,9,97122.05,1,1,1,103601.92,0
15601661,Marchetti,664,Spain,Male,43,8,81657.24,2,1,1,93297.53,0
15601662,Balogh,668,Germany,Male,38,4,134538.44,1,0,1,100196.2,0
15601663,Delacroix,628,France,Male,46,7,145891.0,1,0,1,185924.13,0
15601664,Fontaine,602,Germany,Female,61,9,0.0,2,1,1,123719.0,0
15601665,Marchetti,659,Germany,Female,25,2,85780.97,1,1,0,159579.57,0
15601666,Thibault,651,Germany,Female,18,8,0.0,1,1,0,88160.03,1
15601667,Marceau,763,France,Female,34,10,128048.98,2,0,1,34613.87,0
15601668,Marchetti,558,France,Male,34,3,127414.09,1,1,0,161635.17,0
15601669,Castellano,790,Germany,Female,35,9,0.0,1,1,0,142019.59,1
15601670,Lindqvist,636,France,Male,29,0,147409.9,2,1,1,72689.54,1
15601671,Delacroix,664,Spain,Female,47,4,105211.68,2,1,1,89557.11,0
15601672,Marceau,548,Germany,Male,24,3,0.0,1,0,0,131456.48,0
15601673,Nakamura,704,France,Female,43,0,178859.99,3,1,1,120817.64,1
15601674,Abubakar,558,Germany,Male,45,6,0.0,1,1,1,92737.29,0
15601675,Laurent,686,Germany,Male,42,5,43145.84,1,0,1,37082.94,1
15601676,Thibault,676,Spain,Male,43,4,120925.71,2,1,1,200000.0,0
15601677,Adeyemi,619,France,Female,48,9,177028.61,1,1,0,99544.2,1
15601678,Sorensen,452,Germany,Male,39,2,96788.33,2,1,0,166102.21,0
15601679,Sorensen,850,Spain,Male,35,9,150581.79,2,1,1,1000.0,0
15601680,Okonkwo,549,Spain,Male,43,6,0.0,2,1,1,28994.98,0
15601681,Lindqvist,676,Germany,Male,45,9,0.0,2,1,0,163427.94,1
15601682,Petrov,580,Spain,Female,48,0,0.0,2,0,0,89312.13,1
15601683,Girard,751,France,Female,21,10,144492.91,1,1,0,160603.79,1
15601684,Marceau,614,France,Female,37,0,117103.13,2,0,1,66040.87,0
15601685,Osei,578,France,Female,28,7,0.0,1,0,0,92390.91,0
15601686,Duarte,707,Spain,Male,44,8,109637.76,2,1,0,56286.27,0
15601687,Balogh,528,Spain,Male,46,1,83777.18,2,1,1,156246.68,0
15601688,Winters,610,Spain,Female,36,0,56325.67,1,0,0,80903.01,0
15601689,Bergstrom,716,France,Female,31,0,67042.23,1,1,1,147790.79,0
15601690,Aoki,795,Germany,Male,45,1,0.0,2,1,1,186715.33,0
15601691,Petrov,558,Germany,Female,37,1,0.0,2,0,1,88412.32,0
15601692,Petrov,591,France,Male,53,10,128326.34,1,1,0,94659.63,1
15601693,Rousseau,684,Spain,Male,57,2,120451.8,2,1,1,70328.84,0
15601694,Odom,458,Spain,Male,49,8,218017.84,3,1,1,200000.0,0
15601695,Delacroix,780,Spain,Female,41,0,0.0,1,1,1,93813.26,1
15601696,Mendez,554,France,Female,57,7,66373.29,1,0,0,86477.27,0
15601697,Hallgren,608,Germany,Male,41,4,0.0,2,1,1,36024.72,0
15601698,Marchetti,675,Germany,Female,34,5,52636.31,1,0,1,68069.69,0
15601699,Laurent,655,Spain,Female,32,8,125388.66,2,1,0,74643.39,0
15601700,Novak,557,Germany,Male,31,2,0.0,1,1,1,163003.26,0
15601701,Lindqvist,815,Germany,Female,38,0,0.0,3,1,1,82809.8,1
15601702,Whitfield,403,France,Male,43,2,143194.44,2,1,0,79336.54,1
15601703,Marchetti,542,Spain,Male,24,8,89277.1,2,0,1,143992.32,0
15601704,Lindqvist,589,France,Male,34,6,58055.75,2,0,1,101646.93,0
15601705,Marceau,559,Germany,Male,41,10,77623.1,1,1,1,37553.42,0
15601706,Kessler,767,France,Male,45,9,64811.7,1,1,0,189251.91,1
15601707,Girard,491,France,Male,38,1,132621.26,1,1,1,68273.28,0
15601708,Lindqvist,800,Germany,Male,41,0,172137.05,2,1,0,116328.91,0
15601709,Odom,623,France,Female,26,0,102149.51,2,0,1,125792.62,0
15601710,Mendez,519,Germany,Female,29,2,163475.41,1,1,1,1000.0,0
15601711,Delacroix,448,France,Male,38,5,0.0,2,0,0,81229.52,1
15601712,Iyer,629,Germany,Male,44,0,106942.58,1,1,1,66107.01,0
15601713,Weiss,583,Germany,Male,41,9,0.0,1,1,1,31714.75,0
15601714,Adeyemi,673,France,Female,30,5,103107.63,2,0,0,93042.1,0
15601715,Kessler,607,Germany,Female,36,8,165497.88,2,1,1,106654.51,1
15601716,Fontaine,742,France,Male,54,9,75997.08,1,1,0,130976.67,1
15601717,Mendez,636,Spain,Female,44,0,110992.86,2,0,0,106346.5,0
15601718,Schmitt,609,Spain,Female,37,4,0.0,1,1,1,97213.91,1
15601719,Dubois,743,Germany,Female,28,7,115323.56,1,1,1,192033.95,0
15601720,Schmitt,672,France,Male,31,10,123973.12,2,1,1,79841.87,0
15601721,Reyes,724,France,Female,39,8,0.0,2,1,0,3440.56,1
15601722,Aoki,760,Spain,Female,41,2,0.0,1,1,1,53199.58,0
15601723,Girard,622,Spain,Male,44,2,103638.27,1,1,1,164668.99,1
15601724,Falk,654,France,Male,42,8,0.0,1,1,1,88372.34,0
15601725,Bergstrom,731,France,Male,35,7,51551.81,1,1,0,49541.1,0
15601726,Schmitt,415,France,Male,33,2,0.0,4,1,0,141457.27,1
15601727,Castellano,640,Germany,Female,59,5,0.0,2,1,0,189615.84,1
15601728,Abubakar,628,France,Female,33,10,0.0,1,1,0,89332.29,0
15601729,Rousseau,686,France,Male,25,2,0.0,4,1,1,137401.42,0
15601730,Fairweather,573,Germany,Female,22,3,64190.35,4,1,1,184937.06,0
15601731,Renner,755,France,Male,35,9,115570.4,1,1,1,200000.0,0
15601732,Delacroix,579,Spain,Female,48,7,0.0,1,0,0,132706.16,1
15601733,Lindqvist,606,France,Male,33,2,0.0,1,0,0,97394.57,0
15601734,Bergstrom,586,Germany,Female,54,3,0.0,2,1,1,96674.25,0
15601735,Dubois,768,Spain,Female,38,9,149234.48,1,1,0,1000.0,1
15601736,Petrov,450,Germany,Female,50,3,0.0,2,1,0,26873.49,1
15601737,Odom,822,France,Female,31,7,0.0,1,1,0,129213.1,0
15601738,Winters,791,Spain,Male,31,5,198291.01,2,1,0,200000.0,0
15601739,Kessler,596,Germany,Female,39,2,62339.06,1,1,1,67773.87,1
15601740,Duarte,749,France,Female,43,4,0.0,1,1,0,87599.8,0
15601741,Rousseau,662,France,Male,37,7,153756.22,2,1,1,124424.15,0
15601742,Aoki,809,France,Female,41,8,133086.42,4,0,1,190681.66,0
15601743,Falk,741,Germany,Male,45,0,0.0,1,1,1,52703.9,0
15601744,Okafor,850,Spain,Male,24,9,21181.93,2,1,1,74856.39,0
15601745,Kessler,500,Spain,Female,35,2,0.0,2,1,1,101951.1,0
15601746,Dubois,668,Spain,Male,33,7,53670.97,2,0,0,109408.12,0
15601747,Renner,484,Spain,Male,34,3,0.0,2,1,1,112838.4,0
15601748,Kessler,600,France,Male,43,2,167544.52,1,1,0,123621.18,0
15601749,Voss,850,France,Female,33,9,50934.26,1,0,0,135236.17,0
15601750,Lindqvist,695,Spain,Female,18,7,50178.23,2,1,0,121354.69,0
15601751,Winters,745,France,Male,36,10,0.0,2,0,1,102140.23,1
15601752,Laurent,699,Germany,Female,28,0,157981.33,2,0,1,23063.86,0
15601753,Fontaine,693,Germany,Female,44,2,82116.09,1,1,0,27493.89,1
15601754,Whitfield,600,France,Female,47,0,116693.98,1,1,0,59574.32,1
15601755,Fontaine,582,Spain,Female,18,5,86896.17,2,1,1,167650.32,0
15601756,Hallgren,597,France,Female,31,5,151284.1,2,1,1,184245.28,0
15601757,Duarte,388,Germany,Male,42,10,80254.57,2,1,1,25521.22,0
15601758,Fairweather,642,Germany,Male,24,2,75960.98,1,1,0,157110.97,0
15601759,Iyer,673,Germany,Female,46,7,60377.22,2,1,0,12334.32,0
15601760,Winters,591,France,Male,49,10,58834.58,2,1,0,138280.97,0
15601761,Osei,637,France,Male,37,0,165201.45,1,1,1,77375.39,1
15601762,Thibault,700,France,Male,31,4,94109.44,1,1,1,1000.0,0
15601763,Kessler,735,France,Male,18,4,0.0,1,1,0,44873.33,0
15601764,Abubakar,535,France,Female,47,0,28447.65,1,1,0,69111.3,0
15601765,Reyes,574,France,Male,59,4,0.0,2,0,1,128483.8,0
15601766,Thibault,722,Germany,Female,57,2,70957.91,1,1,1,100542.79,0
15601767,Okafor,707,France,Female,37,3,61469.89,1,0,1,96181.23,0
15601768,Winters,779,France,Male,27,2,0.0,2,1,0,86783.22,0
15601769,Reyes,775,Germany,Male,47,5,118088.99,3,1,1,160050.64,0
15601770,Whitfield,850,Spain,Male,37,4,0.0,2,1,1,45397.62,1
15601771,Aoki,622,Germany,Male,43,8,96691.14,2,0,0,133281.31,0
15601772,Dubois,802,Spain,Male,42,3,156279.84,1,1,0,200000.0,0
15601773,Castellano,562,Germany,Female,39,7,0.0,1,0,0,133969.49,1
15601774,Sorensen,850,Spain,Male,49,5,58795.21,1,1,0,131914.36,0
15601775,Adeyemi,694,Spain,Male,49,3,164762.93,1,0,1,64826.97,0
15601776,Okafor,702,Spain,Male,33,9,107594.54,2,0,1,200000.0,0
15601777,Reyes,745,France,Male,29,8,103268.12,2,0,0,56877.71,0
15601778,Adeyemi,520,France,Male,18,5,138054.02,1,1,1,97751.89,0
15601779,Mendez,547,France,Female,35,5,0.0,1,0,1,1000.0,0
15601780,Hallgren,661,France,Male,27,8,0.0,2,1,1,64744.37,0
15601781,Thibault,683,Germany,Male,43,8,0.0,2,0,1,145729.18,0
15601782,Delacroix,850,France,Female,35,7,0.0,2,1,0,94386.99,0
15601783,Thibault,559,France,Female,36,1,205122.14,3,0,1,162446.76,1
15601784,Iyer,798,France,Female,47,2,0.0,1,0,0,113851.37,1
15601785,Marceau,625,Germany,Male,43,4,115433.19,1,1,0,130244.08,1
15601786,Delacroix,623,France,Female,37,6,199097.04,1,0,1,159310.32,0
15601787,Okonkwo,634,Spain,Male,56,4,146339.65,1,0,0,10855.94,0
15601788,Hargrove,621,Germany,Female,46,9,126520.54,1,1,1,150238.95,0
15601789,Weiss,697,France,Male,34,3,71918.83,2,0,0,80355.19,1
15601790,Kessler,612,Germany,Female,35,5,0.0,1,0,0,73937.34,0
15601791,Dubois,515,France,Female,47,7,0.0,2,0,0,39660.82,1
15601792,Mendez,624,France,Female,41,4,0.0,1,1,1,127543.05,0
15601793,Mendez,694,Spain,Male,27,6,175628.38,2,1,1,109174.83,0
15601794,Renner,515,Germany,Female,48,7,117877.8,2,1,1,150026.98,0
15601795,Castellano,706,France,Female,51,4,83456.96,1,0,1,12687.79,0
15601796,Kowalski,763,Spain,Male,51,10,0.0,1,1,0,161954.97,0
15601797,Okonkwo,792,France,Male,54,5,0.0,2,0,0,130659.15,0
15601798,Weiss,682,Spain,Male,60,8,0.0,2,0,0,50433.15,0
15601799,Thibault,477,Spain,Male,56,7,99562.81,1,0,0,158989.42,0
15601800,Hargrove,712,Spain,Female,42,8,55986.13,1,1,1,123580.95,0
15601801,Marchetti,743,Spain,Male,36,7,165851.39,1,0,1,27527.98,0
15601802,Schmitt,583,France,Female,20,5,98908.07,1,0,1,110692.93,0
15601803,Voss,643,Spain,Female,39,8,0.0,1,1,0,1000.0,0
15601804,Thibault,696,Spain,Female,44,5,78166.72,2,0,1,139804.8,0
15601805,Aoki,822,Spain,Female,39,9,0.0,1,1,1,62210.17,0
15601806,Weiss,625,France,Female,19,5,0.0,2,1,0,4762.35,0
15601807,Kowalski,736,France,Male,36,8,48679.03,2,0,0,1000.0,0
15601808,Schmitt,680,France,Male,45,2,0.0,2,1,0,117645.32,0
15601809,Fairweather,669,France,Female,28,1,0.0,2,0,1,92492.58,0
15601810,Iyer,778,France,Female,40,6,0.0,2,0,1,81026.16,0
15601811,Falk,570,France,Male,43,9,0.0,3,1,1,114376.08,1
15601812,Kessler,672,Spain,Female,50,8,58374.83,2,1,0,100668.02,0
15601813,Lindqvist,653,France,Female,56,3,0.0,2,1,0,142475.03,1
15601814,Girard,505,Germany,Male,35,9,108316.19,1,1,0,99287.67,0
15601815,Laurent,768,Spain,Female,40,7,89885.69,3,0,0,72733.16,1
15601816,Schmitt,730,Germany,Female,41,6,0.0,2,0,1,73743.01,1
15601817,Falk,653,France,Male,45,10,0.0,1,1,1,112361.52,1
15601818,Lindqvist,625,France,Male,44,8,8532.15,1,1,0,126562.5,0
15601819,Marchetti,650,Spain,Male,53,3,126847.76,2,0,0,65877.88,1
15601820,Novak,718,Germany,Female,18,0,120079.55,1,1,0,72341.63,1
15601821,Fairweather,655,France,Male,43,2,124593.82,2,1,1,115248.89,0
15601822,Mendez,586,Spain,Female,43,1,150479.7,3,0,0,118676.31,1
15601823,Kessler,600,Spain,Female,36,2,137577.84,1,0,1,46218.57,1
15601824,Okonkwo,649,Spain,Female,18,5,186238.85,2,1,1,26773.02,0
15601825,Adeyemi,560,France,Male,38,10,170971.93,2,1,1,103048.75,0
15601826,Renner,682,Spain,Male,31,7,114923.25,2,1,1,127422.25,0
15601827,Kowalski,574,France,Male,56,4,119910.86,1,1,1,115720.23,0
15601828,Abubakar,558,Germany,Male,42,2,0.0,2,0,0,19735.48,0
15601829,Fairweather,850,France,Male,30,8,35309.33,1,1,0,119174.74,0
15601830,Duarte,836,France,Male,18,6,0.0,1,1,0,149628.34,0
15601831,Bergstrom,664,Germany,Male,45,0,141267.12,3,1,1,75263.53,1
15601832,Sorensen,732,France,Female,46,5,0.0,2,1,1,62226.88,0
15601833,Fontaine,748,France,Male,36,1,189477.76,2,1,1,167687.14,0
15601834,Rousseau,643,France,Male,45,5,0.0,1,0,1,161348.07,0
15601835,Nakamura,677,France,Female,35,0,105788.39,1,1,1,46098.02,0
15601836,Marchetti,625,France,Male,49,2,104830.53,1,0,1,111400.56,0
15601837,Abubakar,771,France,Female,49,8,103406.35,2,1,1,37272.8,0
15601838,Kessler,772,Germany,Female,22,1,0.0,2,0,1,124902.82,0
15601839,Okonkwo,800,Spain,Male,24,1,98943.28,2,1,0,72250.51,0
15601840,Balogh,676,France,Female,59,2,0.0,2,1,0,43078.68,1
15601841,Odom,850,Spain,Female,48,10,112973.68,1,1,0,17987.55,0
15601842,Schmitt,643,France,Female,26,10,0.0,1,1,1,171599.72,0
15601843,Girard,847,Germany,Male,22,7,126592.22,4,1,1,73140.28,1
15601844,Fairweather,606,France,Male,41,8,0.0,2,1,0,200000.0,1
15601845,Abubakar,525,Spain,Male,27,10,137039.55,2,1,0,181816.64,0
15601846,Girard,845,France,Female,35,3,59852.23,2,1,0,174770.52,0
15601847,Renner,713,Spain,Male,38,4,82640.64,2,0,0,1000.0,1
15601848,Marchetti,700,France,Male,38,0,0.0,2,1,0,92804.21,0
15601849,Fontaine,615,Germany,Male,50,5,85397.2,2,1,0,1000.0,0
15601850,Lindqvist,569,France,Male,57,10,0.0,1,1,0,127272.13,1
15601851,Odom,578,Germany,Male,34,0,3000.0,3,1,0,96816.05,0
15601852,Novak,663,Spain,Male,27,7,0.0,1,1,1,185531.09,0
15601853,Whitfield,636,Germany,Female,42,5,35200.25,1,1,1,39658.28,0
15601854,Okonkwo,464,Germany,Male,55,10,198691.66,1,1,0,127012.68,0
15601855,Schmitt,813,Germany,Male,34,6,0.0,2,0,0,102198.4,1
15601856,Balogh,610,France,Male,47,4,147429.24,2,1,1,98465.75,0
15601857,Balogh,769,France,Female,30,1,127455.21,2,1,1,145276.11,0
15601858,Hargrove,582,France,Female,39,6,58866.02,1,1,1,128084.75,1
15601859,Nakamura,665,France,Male,27,10,90967.84,2,0,0,150133.87,1
15601860,Bergstrom,743,Spain,Female,39,0,0.0,2,1,1,131202.67,0
15601861,Balogh,730,Germany,Female,37,0,145775.67,1,1,0,121306.8,0
15601862,Mendez,624,Germany,Female,45,9,155318.71,1,1,0,57222.82,1
15601863,Bergstrom,699,Spain,Female,57,2,0.0,1,0,1,82238.62,1
15601864,Novak,715,Spain,Male,35,6,141206.57,2,1,1,40205.14,0
15601865,Hallgren,636,Germany,Female,18,6,81756.0,1,0,0,82820.3,0
15601866,Hargrove,543,Germany,Male,36,5,0.0,3,1,0,125654.47,1
15601867,Novak,590,France,Female,42,5,0.0,1,1,0,17777.36,0
15601868,Nakamura,614,Spain,Male,41,7,43297.82,2,1,0,145620.09,0
15601869,Sorensen,653,Germany,Male,37,2,125797.9,1,1,0,84897.04,0
15601870,Sorensen,803,France,Male,54,1,57230.74,1,1,0,91891.59,1
15601871,Adeyemi,737,France,Female,40,10,153393.21,1,1,1,98909.79,0
15601872,Balogh,572,Germany,Female,37,0,55587.7,2,0,0,110113.29,1
15601873,Petrov,826,Germany,Male,31,2,0.0,1,1,0,1000.0,0
15601874,Dubois,642,Germany,Male,21,8,148936.55,1,1,1,94250.0,0
15601875,Kessler,715,Germany,Male,42,6,115363.06,1,0,0,59854.05,0
15601876,Schmitt,560,France,Female,41,3,155081.59,2,1,1,84936.96,0
15601877,Lindqvist,607,France,Male,28,1,0.0,1,1,0,143896.01,0
15601878,Thibault,750,Spain,Male,38,4,190331.27,2,1,0,71412.58,1
15601879,Abubakar,566,Spain,Female,37,0,0.0,1,1,0,55591.22,1
15601880,Whitfield,655,Spain,Female,32,6,92802.25,1,0,1,117961.14,1
15601881,Petrov,695,Spain,Female,30,5,16017.57,2,1,1,32143.94,0
15601882,Laurent,552,France,Female,43,10,0.0,2,1,0,168637.7,0
15601883,Schmitt,479,Spain,Female,36,8,52650.03,1,1,1,200000.0,0
15601884,Mendez,737,France,Male,32,5,42657.25,1,1,0,20518.23,1
15601885,Novak,850,France,Male,30,5,0.0,1,1,0,135874.97,1
15601886,Novak,694,France,Female,37,7,0.0,3,1,0,186039.84,1
15601887,Hargrove,712,France,Male,48,3,124693.99,3,1,1,72840.82,0
15601888,Dubois,565,Germany,Female,41,6,135901.78,4,1,0,66189.01,1
15601889,Sorensen,791,France,Male,36,0,0.0,1,1,1,65315.05,1
15601890,Winters,614,France,Male,42,10,0.0,2,1,0,171074.71,0
15601891,Marceau,762,Germany,Male,52,10,0.0,2,1,0,176413.33,0
15601892,Duarte,708,Spain,Female,44,9,74870.27,2,1,1,85074.83,0
15601893,Duarte,711,France,Female,41,2,121640.51,1,1,0,187385.92,0
15601894,Sorensen,707,France,Male,45,8,122426.11,1,1,0,30729.38,1
15601895,Sorensen,704,France,Male,37,6,0.0,1,1,1,129352.35,0
15601896,Marchetti,677,Spain,Male,40,10,97602.99,1,1,1,50228.7,0
15601897,Fontaine,743,France,Male,34,0,150381.26,3,0,1,109507.63,1
15601898,Schmitt,580,France,Male,23,4,0.0,1,1,0,79774.64,0
15601899,Abubakar,627,France,Female,42,1,129887.15,2,1,0,39755.58,0
15601900,Hargrove,791,Spain,Male,42,10,131416.87,1,1,0,119190.8,1
15601901,Petrov,667,France,Male,36,1,110884.38,1,1,0,30244.55,1
15601902,Petrov,619,Germany,Male,49,0,63199.66,2,1,0,141373.64,0
15601903,Schmitt,749,France,Male,31,1,0.0,1,0,1,142207.39,0
15601904,Winters,730,Spain,Male,20,10,144159.99,2,1,1,106538.18,0
15601905,Marchetti,525,France,Female,31,5,117350.09,1,0,1,82550.11,0
15601906,Kessler,720,France,Female,23,1,0.0,1,1,1,141717.83,0
15601907,Mendez,663,France,Female,42,4,103169.94,2,1,0,146861.13,1
15601908,Rousseau,718,Germany,Male,31,4,0.0,2,1,1,72043.25,0
15601909,Petrov,651,Germany,Female,49,8,63009.93,2,1,0,110138.44,0
15601910,Castellano,695,France,Female,48,2,165301.31,2,0,0,76742.5,1
15601911,Adeyemi,474,France,Female,29,1,81364.01,1,1,1,126446.1,1
15601912,Fairweather,564,Germany,Female,30,8,96012.71,2,1,1,57559.81,0
15601913,Hargrove,721,Spain,Male,44,4,0.0,2,1,1,111876.09,0
15601914,Girard,850,France,Female,48,1,0.0,1,1,0,93997.49,1
15601915,Aoki,685,France,Female,18,4,157593.45,2,1,1,151207.38,0
15601916,Hallgren,583,Spain,Female,41,4,175215.51,2,1,1,68705.82,0
15601917,Bergstrom,663,Spain,Female,18,2,0.0,4,0,0,115581.14,0
15601918,Novak,564,Spain,Female,33,2,102724.24,1,0,1,75669.97,0
15601919,Fontaine,770,Germany,Male,50,1,0.0,2,1,1,12040.33,0
15601920,Sorensen,655,France,Female,69,9,166970.51,2,1,1,85355.97,0
15601921,Nakamura,751,France,Female,36,0,31324.74,1,0,1,136217.59,0
15601922,Okafor,635,France,Female,26,5,170351.61,1,1,0,138057.92,1
15601923,Schmitt,760,France,Female,33,0,3000.0,1,1,1,64359.35,0
15601924,Dubois,494,France,Male,39,8,0.0,1,1,0,156495.68,1
15601925,Winters,652,France,Male,32,4,0.0,1,0,1,173161.58,0
15601926,Novak,702,France,Male,29,10,134997.08,2,0,1,46740.78,0
15601927,Voss,624,Spain,Female,34,0,124343.17,1,0,0,107716.51,1
15601928,Novak,685,France,Female,43,3,0.0,2,0,1,161195.8,0
15601929,Dubois,683,France,Female,37,4,0.0,1,0,1,174895.23,0
15601930,Kessler,751,Spain,Female,30,0,0.0,1,1,0,112180.36,0
15601931,Falk,710,Spain,Female,32,4,0.0,2,1,0,163932.28,0
15601932,Schmitt,688,Germany,Male,34,5,158527.69,2,1,0,175001.26,0
15601933,Petrov,734,Germany,Female,28,4,112285.41,1,1,0,132897.52,1
15601934,Adeyemi,520,Spain,Female,31,5,0.0,2,1,1,84191.47,0
15601935,Marchetti,578,France,Female,45,2,0.0,2,1,1,121386.44,0
15601936,Schmitt,517,France,Female,36,2,98762.3,1,1,1,61416.91,0
15601937,Iyer,703,Spain,Female,21,5,94707.28,1,1,1,64533.31,0
15601938,Schmitt,690,France,Male,49,7,134155.85,1,1,1,11549.69,0
15601939,Duarte,783,France,Female,43,4,0.0,1,1,1,150501.12,0
15601940,Thibault,684,France,Male,24,5,0.0,1,0,0,160901.02,1
15601941,Fairweather,589,France,Male,35,10,123192.06,2,0,0,1000.0,0
15601942,Voss,663,France,Male,30,7,20192.5,1,1,1,72731.64,0
15601943,Duarte,470,France,Male,45,0,125752.97,2,1,1,65066.65,0
15601944,Duarte,611,Germany,Male,35,3,65483.55,2,0,1,129547.2,0
15601945,Delacroix,425,Germany,Female,38,0,110624.08,1,1,1,99418.65,1
15601946,Castellano,682,France,Male,37,9,104376.32,2,1,1,137202.87,0
15601947,Novak,623,Germany,Male,23,9,0.0,2,1,1,101477.27,0
15601948,Okonkwo,637,France,Male,53,5,0.0,1,1,1,115381.54,0
15601949,Iyer,561,Germany,Male,45,2,0.0,1,1,0,102561.42,1
15601950,Kessler,586,Germany,Female,31,7,207479.97,2,1,0,167332.92,1
15601951,Kowalski,716,France,Male,40,2,0.0,2,1,1,43352.81,0
15601952,Balogh,512,Germany,Male,48,8,180283.18,2,1,0,56696.61,0
15601953,Fairweather,699,Germany,Female,39,9,181670.03,2,1,0,49954.49,1
15601954,Kowalski,572,Germany,Female,54,1,128866.91,2,1,1,125386.6,0
15601955,Weiss,489,Germany,Female,68,5,134938.49,2,1,1,6192.13,0
15601956,Lindqvist,768,Spain,Female,37,1,159535.99,1,0,0,1000.0,0
15601957,Aoki,778,France,Male,33,6,0.0,2,1,1,139332.82,1
15601958,Okafor,598,Germany,Female,28,7,0.0,1,0,1,20544.41,1
15601959,Osei,597,Spain,Male,18,0,0.0,1,1,1,48321.32,0
15601960,Adeyemi,626,Spain,Male,51,10,126621.29,2,1,1,21551.72,0
15601961,Laurent,572,France,Male,35,2,88545.5,1,0,0,58658.14,0
15601962,Fontaine,589,Spain,Female,47,5,75889.71,1,1,1,200000.0,0
15601963,Okonkwo,693,France,Male,49,2,0.0,1,1,1,80591.71,1
15601964,Sorensen,849,Spain,Male,27,9,0.0,1,1,0,98648.86,0
15601965,Marchetti,616,France,Male,29,8,80014.8,1,1,1,41509.63,0
15601966,Odom,748,Spain,Female,56,10,0.0,2,1,0,93197.81,1
15601967,Osei,684,Germany,Male,38,4,117363.88,1,0,0,155991.0,0
15601968,Aoki,489,France,Male,32,6,73188.05,2,1,0,105888.35,1
15601969,Hargrove,648,Spain,Male,28,6,136584.05,1,1,1,200000.0,0
15601970,Iyer,636,France,Female,37,2,210389.04,1,1,0,55613.81,0
15601971,Renner,791,Germany,Male,54,10,174476.91,2,0,1,1000.0,0
15601972,Odom,794,Spain,Female,45,9,0.0,1,1,1,123131.74,0
15601973,Marceau,686,France,Male,40,10,97042.4,1,0,0,124095.67,0
15601974,Renner,767,France,Male,55,5,48466.7,2,1,0,103861.09,0
15601975,Dubois,636,France,Male,53,1,121753.55,1,1,1,21420.02,1
15601976,Bergstrom,757,France,Male,42,1,0.0,1,1,0,68475.9,0
15601977,Thibault,660,Germany,Male,67,6,120698.18,1,1,0,111404.35,1
15601978,Marceau,755,Spain,Male,36,9,59530.9,1,0,0,114322.89,1
